"region","customer_id","customer_name","total_sales","row_number_rank","rank_with_gaps","dense_rank_no_gaps"
"West","JF-15415","Jennifer Ferguson","2163.348","95","95","95"
"West","BS-11380","Bill Stewart","2158.564","96","96","96"
"West","VD-21670","Valerie Dominguez","2126.034","97","97","97"
"West","MC-17275","Marc Crier","2109.058","98","98","98"
"West","KD-16615","Ken Dana","2096.822","99","99","99"
"West","FA-14230","Frank Atkinson","2082.754","100","100","100"
"West","PF-19225","Phillip Flathmann","2070.178","101","101","101"
"West","PK-19075","Pete Kriz","2066.396","102","102","102"
"West","EM-13810","Eleni McCrary","2056.376","103","103","103"
"West","EB-13705","Ed Braxton","2050.184","104","104","104"
"West","JG-15115","Jack Garza","2046.354","105","105","105"
"West","CM-12385","Christopher Martinez","2031.392","106","106","106"
"West","GM-14680","Greg Matthias","2023.544","107","107","107"
"West","AS-10225","Alan Schoenberger","2017.184","108","108","108"
"West","CM-12160","Charles McCrossin","2003.52","109","109","109"
"West","JK-15205","Jamie Kunitz","1993.772","110","110","110"
"West","BF-11170","Ben Ferrer","1991.814","111","111","111"
"West","RS-19765","Roland Schwarz","1976.52","112","112","112"
"West","AC-10450","Amy Cox","1962.296","113","113","113"
"West","RA-19285","Ralph Arnett","1941.894","114","114","114"
"West","BC-11125","Becky Castell","1924.182","115","115","115"
"West","MW-18235","Mitch Willingham","1919.976","116","116","116"
"West","MH-17785","Maya Herman","1898.876","117","117","117"
"West","CR-12580","Clay Rozendal","1898.284","118","118","118"
"West","JD-15895","Jonathan Doherty","1884.43","119","119","119"
"West","CL-12700","Craig Leslie","1876.916","120","120","120"
"West","BS-11665","Brian Stugart","1873.606","121","121","121"
"West","NM-18520","Neoma Murray","1868.762","122","122","122"
"West","CM-12655","Corinna Mitchell","1867.378","123","123","123"
"West","AH-10210","Alan Hwang","1864.40","124","124","124"
"West","TN-21040","Tanja Norvell","1851.915","125","125","125"
"West","KN-16450","Kean Nguyen","1847.963","126","126","126"
"West","TP-21565","Tracy Poddar","1802.720","127","127","127"
"West","GM-14695","Greg Maxwell","1798.046","128","128","128"
"West","GG-14650","Greg Guthrie","1794.392","129","129","129"
"West","MS-17770","Maxwell Schwartz","1793.814","130","130","130"
"West","DJ-13510","Don Jones","1761.008","131","131","131"
"West","ML-17395","Marina Lichtenstein","1753.874","132","132","132"
"West","PV-18985","Paul Van Hugh","1740.96","133","133","133"
"West","NP-18325","Naresj Patel","1718.336","134","134","134"
"West","JS-15880","John Stevenson","1717.97","135","135","135"
"West","TZ-21580","Tracy Zic","1707.286","136","136","136"
"West","JO-15280","Jas O'Carroll","1689.500","137","137","137"
"West","SP-20620","Stefania Perrino","1677.258","138","138","138"
"West","MA-17995","Michelle Arnett","1675.568","139","139","139"
"West","PW-19030","Pauline Webber","1671.83","140","140","140"
"West","NF-18595","Nicole Fjeld","1655.984","141","141","141"
"West","EJ-13720","Ed Jacobs","1646.462","142","142","142"
"West","KB-16240","Karen Bern","1646.27","143","143","143"
"West","DH-13075","Dave Hallsten","1636.696","144","144","144"
"West","JF-15355","Jay Fein","1630.164","145","145","145"
"West","CS-11950","Carlos Soltero","1620.902","146","146","146"
"West","CM-11815","Candace McMahon","1603.584","147","147","147"
"West","TC-21295","Toby Carlisle","1602.588","148","148","148"
"West","SV-20785","Stewart Visinsky","1594.936","149","149","149"
"West","ND-18370","Natalie DeCherney","1585.283","150","150","150"
"West","RB-19435","Richard Bierner","1576.364","151","151","151"
"West","JM-16195","Justin MacKendrick","1565.804","152","152","152"
"West","PJ-19015","Pauline Johnson","1564.25","153","153","153"
"West","JK-15625","Jim Karlsson","1561.420","154","154","154"
"West","MY-17380","Maribeth Yedwab","1556.784","155","155","155"
"West","CA-12265","Christina Anderson","1550.96","156","156","156"
"West","JP-15520","Jeremy Pistek","1549.974","157","157","157"
"West","DB-13615","Doug Bickford","1548.986","158","158","158"
"West","MC-18130","Mike Caudle","1535.558","159","159","159"
"West","HA-14920","Helen Andreada","1531.408","160","160","160"
"West","PR-18880","Patrick Ryan","1527.930","161","161","161"
"West","RP-19390","Resi Pцlking","1519.438","162","162","162"
"West","EB-13870","Emily Burns","1519.192","163","163","163"
"West","DK-12835","Damala Kotsonis","1519.172","164","164","164"
"West","MG-17680","Maureen Gastineau","1515.186","165","165","165"
"West","NW-18400","Natalie Webber","1515.125","166","166","166"
"West","RB-19465","Rick Bensley","1511.740","167","167","167"
"West","AB-10600","Ann Blume","1484.294","168","168","168"
"West","TS-21610","Troy Staebel","1477.880","169","169","169"
"West","TS-21430","Tom Stivers","1477.852","170","170","170"
"West","OT-18730","Olvera Toch","1472.54","171","171","171"
"West","JL-15175","James Lanier","1470.384","172","172","172"
"West","CB-12535","Claudia Bergmann","1467.6075","173","173","173"
"West","TS-21370","Todd Sumrall","1462.581","174","174","174"
"West","SF-20965","Sylvia Foulston","1440.28","175","175","175"
"West","DV-13465","Dianna Vittorini","1420.017","176","176","176"
"West","NL-18310","Nancy Lomonaco","1418.090","177","177","177"
"West","SW-20455","Shaun Weien","1413.472","178","178","178"
"West","SH-20635","Stefanie Holloman","1403.92","179","179","179"
"West","PB-19150","Philip Brown","1402.210","180","180","180"
"West","AA-10645","Anna Andreadi","1389.405","181","181","181"
"West","CK-12205","Chloris Kastensmidt","1386.496","182","182","182"
"West","BB-11545","Brenda Bowman","1378.948","183","183","183"
"West","KN-16705","Kristina Nunn","1378.710","184","184","184"
"West","IL-15100","Ivan Liston","1367.022","185","185","185"
"West","DS-13030","Darrin Sayre","1361.603","186","186","186"
"West","MH-17290","Marc Harrigan","1344.085","187","187","187"
"West","DB-13270","Deborah Brumfield","1342.570","188","188","188"
"West","ML-17410","Maris LaWare","1335.136","189","189","189"
"West","AB-10105","Adrian Barton","1330.177","190","190","190"
"West","AH-10030","Aaron Hawkins","1328.124","191","191","191"
"West","MG-18145","Mike Gockenbach","1324.574","192","192","192"
"West","CC-12100","Chad Cunningham","1313.300","193","193","193"
"West","SC-20440","Shaun Chance","1312.454","194","194","194"
"West","AH-10690","Anna Hдberlin","1312.344","195","195","195"
"West","MG-17650","Matthew Grinstein","1310.336","196","196","196"
"West","AH-10120","Adrian Hane","1309.864","197","197","197"
"West","RA-19885","Ruben Ausman","1303.086","198","198","198"
"West","KT-16465","Kean Takahito","1292.786","199","199","199"
"West","MH-18025","Michelle Huthwaite","1288.848","200","200","200"
"West","BS-11590","Brendan Sweed","1280.992","201","201","201"
"West","EK-13795","Eileen Kiefer","1277.99","202","202","202"
"West","CS-11845","Cari Sayre","1260.534","203","203","203"
"West","CC-12670","Craig Carreira","1250.7755","204","204","204"
"West","GT-14710","Greg Tran","1240.334","205","205","205"
"West","HF-14995","Herbert Flentye","1233.245","206","206","206"
"West","IM-15070","Irene Maddox","1222.854","207","207","207"
"West","YC-21895","Yoseph Carroll","1215.676","208","208","208"
"West","MH-17620","Matt Hagelstein","1215.024","209","209","209"
"West","JO-15145","Jack O'Briant","1210.395","210","210","210"
"West","BW-11110","Bart Watters","1205.082","211","211","211"
"West","DB-12970","Darren Budd","1202.520","212","212","212"
"West","ME-18010","Michelle Ellison","1200.592","213","213","213"
"West","GZ-14470","Gary Zandusky","1199.940","214","214","214"
"West","DB-12910","Daniel Byrd","1175.933","215","215","215"
"West","JL-15835","John Lee","1175.788","216","216","216"
"West","PG-18820","Patrick Gardner","1172.278","217","217","217"
"West","JA-15970","Joseph Airdo","1170.781","218","218","218"
"West","TD-20995","Tamara Dahlen","1168.136","219","219","219"
"West","VW-21775","Victoria Wilson","1164.696","220","220","220"
"West","AT-10435","Alyssa Tate","1151.508","221","221","221"
"West","BP-11155","Becky Pak","1148.326","222","222","222"
"West","LC-16870","Lena Cacioppo","1145.342","223","223","223"
"West","CM-12715","Craig Molinari","1143.822","224","224","224"
"West","HG-15025","Hunter Glantz","1117.92","225","225","225"
"West","MP-18175","Mike Pelletier","1112.072","226","226","226"
"West","HA-14905","Helen Abelman","1109.184","227","227","227"
"West","GD-14590","Giulietta Dortch","1103.356","228","228","228"
"West","DL-13495","Dionis Lloyd","1103.15","229","229","229"
"West","AW-10930","Arthur Wiediger","1100.020","230","230","230"
"West","EB-14110","Eugene Barchas","1094.300","231","231","231"
"West","EJ-14155","Eva Jacobs","1090.952","232","232","232"
"West","LT-17110","Liz Thompson","1087.827","233","233","233"
"West","BP-11290","Beth Paige","1086.664","234","234","234"
"West","BP-11185","Ben Peterman","1082.244","235","235","235"
"West","BP-11095","Bart Pistole","1075.362","236","236","236"
"West","AZ-10750","Annie Zypern","1071.882","237","237","237"
"West","CV-12295","Christina VanderZanden","1069.132","238","238","238"
"West","PC-19000","Pauline Chand","1061.488","239","239","239"
"West","DL-12865","Dan Lawera","1059.088","240","240","240"
"West","JC-15385","Jenna Caffey","1058.108","241","241","241"
"West","DK-12895","Dana Kaydos","1057.168","242","242","242"
"West","JE-15475","Jeremy Ellison","1056.99","243","243","243"
"West","HK-14890","Heather Kirkland","1056.092","244","244","244"
"West","MD-17350","Maribeth Dona","1049.97","245","245","245"
"West","JH-16180","Justin Hirsh","1040.864","246","246","246"
"West","MW-18220","Mitch Webber","1039.384","247","247","247"
"West","LH-17155","Logan Haushalter","1035.216","248","248","248"
"West","DE-13255","Deanra Eno","1029.17","249","249","249"
"West","RD-19585","Rob Dowd","1021.136","250","250","250"
"West","KL-16555","Kelly Lampkin","1018.680","251","251","251"
"West","AP-10720","Anne Pryor","1018.302","252","252","252"
"West","CA-12055","Cathy Armstrong","1016.184","253","253","253"
"West","NZ-18565","Nick Zandusky","1010.480","254","254","254"
"West","KD-16495","Keith Dawkins","1007.120","255","255","255"
"West","BF-11005","Barry Franz","1006.460","256","256","256"
"West","SA-20830","Sue Ann Reed","988.714","257","257","257"
"West","TB-21400","Tom Boeckenhauer","987.392","258","258","258"
"West","DK-13375","Dennis Kane","986.698","259","259","259"
"West","HG-14965","Henry Goldwyn","982.476","260","260","260"
"West","KB-16585","Ken Black","978.566","261","261","261"
"West","TS-21340","Toby Swindell","956.062","262","262","262"
"West","DN-13690","Duane Noonan","951.43","263","263","263"
"West","CC-12430","Chuck Clark","944.580","264","264","264"
"West","PO-18865","Patrick O'Donnell","935.152","265","265","265"
"West","AM-10705","Anne McFarland","934.464","266","266","266"
"West","BG-11740","Bruce Geld","925.348","267","267","267"
"West","RS-19420","Ricardo Sperren","925.02","268","268","268"
"West","KM-16375","Katherine Murray","915.740","269","269","269"
"West","FH-14350","Fred Harton","914.12","270","270","270"
"West","CS-12400","Christopher Schild","913.264","271","271","271"
"West","DW-13480","Dianna Wilson","912.908","272","272","272"
"West","PS-18970","Paul Stevenson","911.744","273","273","273"
"West","CT-11995","Carol Triggs","909.216","274","274","274"
"West","BW-11200","Ben Wallace","908.176","275","275","275"
"West","SV-20365","Seth Vernon","902.712","276","276","276"
"West","CA-11965","Carol Adams","892.224","277","277","277"
"West","BT-11680","Brian Thompson","891.962","278","278","278"
"West","DS-13180","David Smith","883.602","279","279","279"
"West","DB-13660","Duane Benoit","878.816","280","280","280"
"West","LW-16825","Laurel Workman","870.823","281","281","281"
"West","CM-12115","Chad McGuire","861.57","282","282","282"
"West","SW-20275","Scott Williamson","857.48","283","283","283"
"West","TH-21100","Thea Hendricks","857.420","284","284","284"
"West","DB-13060","Dave Brooks","837.704","285","285","285"
"West","JF-15295","Jason Fortune-","834.236","286","286","286"
"West","MT-18070","Michelle Tran","823.725","287","287","287"
"West","JR-16210","Justin Ritter","819.442","288","288","288"
"West","CC-12220","Chris Cortes","819.110","289","289","289"
"West","EB-14170","Evan Bailliet","817.798","290","290","290"
"West","FH-14275","Frank Hawley","814.952","291","291","291"
"West","VM-21685","Valerie Mitchum","813.126","292","292","292"
"West","LA-16780","Laura Armstrong","811.538","293","293","293"
"West","NS-18640","Noel Staavos","811.178","294","294","294"
"West","SS-20410","Shahid Shariari","803.04","295","295","295"
"West","PF-19165","Philip Fox","799.47","296","296","296"
"West","JK-15370","Jay Kimmel","799.162","297","297","297"
"West","SZ-20035","Sam Zeldin","797.198","298","298","298"
"West","CS-12130","Chad Sievert","795.840","299","299","299"
"West","AB-10165","Alan Barnes","794.262","300","300","300"
"West","GH-14410","Gary Hansen","793.063","301","301","301"
"West","DK-13090","Dave Kipp","787.53","302","302","302"
"West","TB-21250","Tim Brockman","786.636","303","303","303"
"West","BT-11395","Bill Tyler","781.352","304","304","304"
"West","BF-11215","Benjamin Farhat","780.086","305","305","305"
"West","JE-15745","Joel Eaton","769.025","306","306","306"
"West","TS-21505","Tony Sayre","766.646","307","307","307"
"West","JE-15610","Jim Epp","759.792","308","308","308"
"West","EM-13960","Eric Murdock","759.34","309","309","309"
"West","LP-17080","Liz Pelletier","756.606","310","310","310"
"West","MM-18055","Michelle Moray","754.112","311","311","311"
"West","AA-10315","Alex Avila","753.508","312","312","312"
"West","CC-12475","Cindy Chapman","753.36","313","313","313"
"West","NC-18625","Noah Childs","752.41","314","314","314"
"West","CS-12250","Chris Selesnick","751.160","315","315","315"
"West","KT-16480","Kean Thornton","748.376","316","316","316"
"West","AB-10255","Alejandro Ballentine","744.994","317","317","317"
"West","SV-20935","Susan Vittorini","742.39","318","318","318"
"West","PB-18805","Patrick Bzostek","740.356","319","319","319"
"West","AS-10045","Aaron Smayling","737.028","320","320","320"
"West","CD-12790","Cynthia Delaney","729.132","321","321","321"
"West","CY-12745","Craig Yedwab","720.690","322","322","322"
"West","AR-10540","Andy Reiter","719.968","323","323","323"
"West","ML-17755","Max Ludwig","717.328","324","324","324"
"West","JC-15775","John Castell","713.633","325","325","325"
"West","HM-14980","Henry MacAllister","708.916","326","326","326"
"West","MA-17560","Matt Abelman","707.628","327","327","327"
"West","AC-10420","Alyssa Crouse","706.064","328","328","328"
"West","SN-20710","Steve Nguyen","702.29","329","329","329"
"West","EP-13915","Emily Phan","695.64","330","330","330"
"West","VG-21790","Vivek Gonzalez","690.554","331","331","331"
"West","RF-19735","Roland Fjeld","685.09","332","332","332"
"West","TG-21640","Trudy Glocke","683.676","333","333","333"
"West","RD-19720","Roger Demir","683.321","334","334","334"
"West","ML-18040","Michelle Lonsdale","674.872","335","335","335"
"West","JB-16045","Julia Barnett","665.88","336","336","336"
"West","FM-14380","Fred McMath","663.952","337","337","337"
"West","XP-21865","Xylona Preis","660.190","338","338","338"
"West","EB-13975","Erica Bern","658.584","339","339","339"
"West","JF-15490","Jeremy Farry","657.168","340","340","340"
"West","FC-14245","Frank Carlisle","645.854","341","341","341"
"West","BM-11140","Becky Martin","638.706","342","342","342"
"West","RA-19945","Ryan Akin","631.002","343","343","343"
"West","DW-13195","David Wiener","627.965","344","344","344"
"West","RD-19930","Russell D'Ascenzo","623.96","345","345","345"
"West","BS-11755","Bruce Stewart","616.860","346","346","346"
"West","TC-21535","Tracy Collins","611.746","347","347","347"
"West","AM-10360","Alice McCarthy","611.580","348","348","348"
"West","MC-17575","Matt Collins","608.39","349","349","349"
"West","JR-15670","Jim Radford","604.098","350","350","350"
"West","DG-13300","Deirdre Greer","601.776","351","351","351"
"West","ED-13885","Emily Ducich","595.31","352","352","352"
"West","NP-18670","Nora Paige","594.912","353","353","353"
"West","MV-17485","Mark Van Huff","593.636","354","354","354"
"West","MZ-17335","Maria Zettner","593.606","355","355","355"
"West","LC-17050","Liz Carlisle","588.666","356","356","356"
"West","MB-17305","Maria Bertelson","587.002","357","357","357"
"West","PS-18760","Pamela Stobb","581.672","358","358","358"
"West","Co-12640","Corey-Lock","564.768","359","359","359"
"West","NM-18445","Nathan Mautz","563.022","360","360","360"
"West","SP-20650","Stephanie Phelps","560.604","361","361","361"
"West","MC-18100","Mick Crebagga","556.87","362","362","362"
"West","BF-11020","Barry Franzцsisch","556.736","363","363","363"
"West","TT-21220","Thomas Thornton","556.422","364","364","364"
"West","MF-17665","Maureen Fritzler","551.985","365","365","365"
"West","CS-12175","Charles Sheldon","551.038","366","366","366"
"West","PW-19240","Pierre Wener","541.287","367","367","367"
"West","BO-11350","Bill Overfelt","523.092","368","368","368"
"West","MV-18190","Mike Vittorini","521.926","369","369","369"
"West","CM-12190","Charlotte Melton","521.80","370","370","370"
"West","BM-11650","Brian Moss","519.983","371","371","371"
"West","PG-18895","Paul Gonzalez","517.634","372","372","372"
"West","MC-17635","Matthew Clasen","511.948","373","373","373"
"West","KB-16315","Karl Braun","510.824","374","374","374"
"West","JP-16135","Julie Prescott","510.552","375","375","375"
"West","JG-15310","Jason Gross","508.544","376","376","376"
"West","KE-16420","Katrina Edelman","508.488","377","377","377"
"West","EH-14125","Eugene Hildebrand","504.531","378","378","378"
"West","TB-21520","Tracy Blumstein","500.544","379","379","379"
"West","BD-11620","Brian DeCherney","497.224","380","380","380"
"West","PF-19120","Peter Fuller","496.896","381","381","381"
"West","JO-15550","Jesus Ocampo","496.796","382","382","382"
"West","CA-12310","Christine Abelman","495.30","383","383","383"
"West","RD-19660","Robert Dilbeck","495.012","384","384","384"
"West","AY-10555","Andy Yotov","488.998","385","385","385"
"West","RP-19270","Rachel Payne","486.992","386","386","386"
"West","RL-19615","Rob Lucas","485.121","387","387","387"
"West","LR-17035","Lisa Ryan","483.50","388","388","388"
"West","AH-10585","Angele Hood","483.28","389","389","389"
"West","SC-20770","Stewart Carmichael","483.006","390","390","390"
"West","FP-14320","Frank Preis","481.966","391","391","391"
"West","RP-19855","Roy Phan","481.516","392","392","392"
"West","Dp-13240","Dean percer","464.727","393","393","393"
"West","AH-10075","Adam Hart","463.77","394","394","394"
"West","JM-15535","Jessica Myrick","461.325","395","395","395"
"West","DH-13675","Duane Huffman","460.092","396","396","396"
"West","EM-14095","Eudokia Martin","455.892","397","397","397"
"West","DP-13105","Dave Poirier","453.330","398","398","398"
"West","KC-16675","Kimberly Carter","446.996","399","399","399"
"West","LE-16810","Laurel Elliston","444.768","400","400","400"
"West","HM-14860","Harry Marie","442.344","401","401","401"
"West","RW-19690","Robert Waldorf","441.72","402","402","402"
"West","RF-19840","Roy Franzцsisch","440.16","403","403","403"
"West","JC-16105","Julie Creighton","435.132","404","404","404"
"West","NH-18610","Nicole Hansen","421.42","405","405","405"
"West","RC-19825","Roy Collins","421.088","406","406","406"
"West","FM-14290","Frank Merwin","420.384","407","407","407"
"West","KM-16225","Kalyca Meade","420.234","408","408","408"
"West","KA-16525","Kelly Andreada","418.88","409","409","409"
"West","JM-15250","Janet Martin","418.296","410","410","410"
"West","CS-12355","Christine Sundaresam","414.090","411","411","411"
"West","NS-18505","Neola Schneider","413.784","412","412","412"
"West","JM-15655","Jim Mitchum","409.892","413","413","413"
"West","CD-12280","Christina DeMoss","409.548","414","414","414"
"West","SH-20395","Shahid Hopkins","409.304","415","415","415"
"West","AS-10630","Ann Steele","405.296","416","416","416"
"West","LS-16975","Lindsay Shagiari","401.964","417","417","417"
"West","KN-16390","Katherine Nockton","401.856","418","418","418"
"West","JB-15400","Jennifer Braxton","397.748","419","419","419"
"West","JH-15910","Jonathan Howell","395.436","420","420","420"
"West","CA-12775","Cynthia Arntzen","393.165","421","421","421"
"West","BF-11275","Beth Fritzler","388.704","422","422","422"
"West","MY-18295","Muhammed Yedwab","387.136","423","423","423"
"West","DP-13000","Darren Powers","383.61","424","424","424"
"West","GA-14725","Guy Armstrong","376.376","425","425","425"
"West","JK-16090","Juliana Krohn","374.618","426","426","426"
"West","SJ-20215","Sarah Jordon","374.272","427","427","427"
"West","SS-20590","Sonia Sunley","372.09","428","428","428"
"West","BD-11500","Bradley Drucker","369.979","429","429","429"
"West","SO-20335","Sean O'Donnell","369.072","430","430","430"
"West","LP-17095","Liz Preis","365.652","431","431","431"
"West","JF-15190","Jamie Frazer","357.91","432","432","432"
"West","SB-20170","Sarah Bern","354.9","433","433","433"
"West","BB-10990","Barry Blumstein","352.784","434","434","434"
"West","DO-13645","Doug O'Connell","352.624","435","435","435"
"West","MG-17890","Michael Granlund","351.418","436","436","436"
"West","EM-13825","Elizabeth Moffitt","342.28","437","437","437"
"West","JK-15730","Joe Kamberova","336.966","438","438","438"
"West","MC-17425","Mark Cousins","335.80","439","439","439"
"West","SJ-20125","Sanjit Jacobs","334.512","440","440","440"
"West","TB-21625","Trudy Brown","331.566","441","441","441"
"West","RC-19960","Ryan Crowe","328.914","442","442","442"
"West","GW-14605","Giulietta Weimer","328.57","443","443","443"
"West","KD-16270","Karen Daniels","325.70","444","444","444"
"West","GB-14530","George Bell","324.404","445","445","445"
"West","TT-21265","Tim Taslimi","323.1","446","446","446"
"West","CV-12805","Cynthia Voltz","321.014","447","447","447"
"West","DJ-13630","Doug Jacobs","319.968","448","448","448"
"West","AJ-10780","Anthony Jacobs","318.636","449","449","449"
"West","AS-10285","Alejandro Savely","310.376","450","450","450"
"West","AB-10015","Aaron Bergman","309.592","451","451","451"
"West","PO-19180","Philisse Overcash","309.248","452","452","452"
"West","DC-13285","Debra Catini","307.666","453","453","453"
"West","ZD-21925","Zuschuss Donatelli","306.20","454","454","454"
"West","DM-13015","Darrin Martin","305.496","455","455","455"
"West","KM-16660","Khloe Miller","304.586","456","456","456"
"West","DR-12940","Daniel Raglin","302.376","457","457","457"
"West","CK-12760","Cyma Kinney","301.032","458","458","458"
"West","DK-12985","Darren Koutras","300.66","459","459","459"
"West","HJ-14875","Heather Jas","299.300","460","460","460"
"West","GM-14500","Gene McClure","299.12","461","461","461"
"West","AW-10840","Anthony Witt","297.864","462","462","462"
"West","CD-11920","Carlos Daly","296.88","463","463","463"
"West","AG-10330","Alex Grayson","291.35","464","464","464"
"West","ON-18715","Odella Nelson","290.184","465","465","465"
"West","TC-21475","Tony Chapman","289.688","466","466","466"
"West","AC-10660","Anna Chung","286.368","467","467","467"
"West","AG-10300","Aleksandra Gannaway","285.608","468","468","468"
"West","CP-12085","Cathy Prescott","285.052","469","469","469"
"West","TH-21235","Tiffany House","275.188","470","470","470"
"West","BN-11515","Bradley Nguyen","273.30","471","471","471"
"West","DO-13435","Denny Ordway","269.756","472","472","472"
"West","SC-20845","Sung Chung","266.520","473","473","473"
"West","SB-20290","Sean Braxton","265.86","474","474","474"
"West","AR-10405","Allen Rosenblatt","265.784","475","475","475"
"West","MM-18280","Muhammed MacIntyre","258.224","476","476","476"
"West","LT-16765","Larry Tron","255.524","477","477","477"
"West","JL-15235","Janet Lee","255.248","478","478","478"
"West","LW-17215","Luke Weiss","253.506","479","479","479"
"West","SJ-20500","Shirley Jackson","253.112","480","480","480"
"West","JB-15925","Joni Blumstein","250.26","481","481","481"
"West","CP-12340","Christine Phan","248.088","482","482","482"
"West","RB-19795","Ross Baird","244.254","483","483","483"
"West","NB-18655","Nona Balk","244.24","484","484","484"
"West","DM-13345","Denise Monton","243.584","485","485","485"
"West","HP-14815","Harold Pawlan","241.658","486","486","486"
"West","FO-14305","Frank Olsen","239.290","487","487","487"
"West","SC-20680","Steve Carroll","230.36","488","488","488"
"West","CC-12610","Corey Catlett","227.658","489","489","489"
"West","PC-18745","Pamela Coakley","227.016","490","490","490"
"West","CS-12505","Cindy Stewart","225.37","491","491","491"
"West","LF-17185","Luke Foster","218.81","492","492","492"
"West","HH-15010","Hilary Holden","218.668","493","493","493"
"West","SC-20380","Shahid Collister","218.292","494","494","494"
"West","DB-13360","Dennis Bolton","217.624","495","495","495"
"West","SU-20665","Stephanie Ulpright","215.976","496","496","496"
"West","RM-19375","Raymond Messe","215.65","497","497","497"
"West","JD-16060","Julia Dunbar","211.96","498","498","498"
"West","BE-11335","Bill Eplett","211.84","499","499","499"
"West","SM-20950","Suzanne McNair","211.472","500","500","500"
"West","KB-16405","Katrina Bavinger","211.296","501","501","501"
"West","TM-21490","Tony Molinari","210.008","502","502","502"
"West","SG-20470","Sheri Gordon","209.962","503","503","503"
"West","EA-14035","Erin Ashbrook","208.62","504","504","504"
"West","JM-15265","Janet Molinari","208.10","505","505","505"
"West","LS-17245","Lynn Smith","207.702","506","506","506"
"West","PO-18850","Patrick O'Brill","206.692","507","507","507"
"West","JF-15565","Jill Fjeld","204.85","508","508","508"
"West","DL-12925","Daniel Lacy","204.6","509","509","509"
"West","ME-17725","Max Engle","203.342","510","510","510"
"West","EH-13945","Eric Hoffmann","203.264","511","511","511"
"West","KH-16630","Ken Heidel","199.386","512","512","512"
"West","MC-17605","Matt Connell","198.96","513","513","513"
"West","DB-13120","David Bremer","198.31","514","514","514"
"West","AG-10495","Andrew Gjertsen","197.192","515","515","515"
"West","EH-14005","Erica Hernandez","194.352","516","516","516"
"West","MH-17455","Mark Hamilton","194.352","517","516","516"
"West","DW-13585","Dorothy Wardle","192.93","518","518","517"
"West","BS-11800","Bryan Spruell","188.63","519","519","518"
"West","BD-11725","Bruce Degenhardt","184.95","520","520","519"
"West","JW-15955","Joni Wasserman","183.60","521","521","520"
"West","NR-18550","Nick Radford","182.94","522","522","521"
"West","LC-17140","Logan Currie","181.854","523","523","522"
"West","FG-14260","Frank Gastineau","181.644","524","524","523"
"West","BK-11260","Berenike Kampe","180.968","525","525","524"
"West","SW-20245","Scot Wooten","179.86","526","526","525"
"West","JM-15580","Jill Matthias","179.016","527","527","526"
"West","IG-15085","Ivan Gibson","175.264","528","528","527"
"West","RE-19450","Richard Eichhorn","174.49","529","529","528"
"West","KD-16345","Katherine Ducich","173.520","530","530","529"
"West","EB-13750","Edward Becker","172.592","531","531","530"
"West","VS-21820","Vivek Sundaresam","171.288","532","532","531"
"West","MO-17800","Meg O'Connel","168.66","533","533","532"
"West","BD-11560","Brendan Dodson","168.58","534","534","533"
"West","VF-21715","Vicky Freymann","168.196","535","535","534"
"West","NK-18490","Neil Knudson","166.00","536","536","535"
"West","MM-17920","Michael Moore","165.972","537","537","536"
"West","DJ-13420","Denny Joy","164.68","538","538","537"
"West","MC-17590","Matt Collister","163.55","539","539","538"
"West","AO-10810","Anthony O'Donnell","161.28","540","540","539"
"West","SS-20140","Saphhira Shifley","159.822","541","541","540"
"West","LH-17020","Lisa Hazard","159.073","542","542","541"
"West","AT-10735","Annie Thurman","158.46","543","543","542"
"West","DW-13540","Don Weiss","158.28","544","544","543"
"West","CM-12445","Chuck Magee","155.04","545","545","544"
"West","TS-21655","Trudy Schmidt","152.94","546","546","545"
"West","MS-17530","MaryBeth Skach","152.30","547","547","546"
"West","ML-18265","Muhammed Lee","151.96","548","548","547"
"West","SN-20560","Skye Norling","150.364","549","549","548"
"West","MK-18160","Mike Kennedy","149.13","550","550","549"
"West","RD-19810","Ross DeVincentis","146.82","551","551","550"
"West","TB-21595","Troy Blackwell","146.688","552","552","551"
"West","BP-11230","Benjamin Patterson","145.66","553","553","552"
"West","JK-16120","Julie Kriz","143.7","554","554","553"
"West","BD-11770","Bryan Davis","143.240","555","555","554"
"West","CK-12325","Christine Kargatis","140.708","556","556","555"
"West","PJ-18835","Patrick Jones","137.504","557","557","556"
"West","MM-17260","Magdelene Morse","136.96","558","558","557"
"West","EH-13990","Erica Hackney","133.672","559","559","558"
"West","TR-21325","Toby Ritter","132.20","560","560","559"
"West","VM-21835","Vivian Mathis","128.67","561","561","560"
"West","LW-17125","Liz Willingham","127.95","562","562","561"
"West","DM-12955","Dario Medina","124.032","563","563","562"
"West","LH-16900","Lena Hernandez","123.144","564","564","563"
"West","NP-18685","Nora Pelletier","122.378","565","565","564"
"West","DB-13210","Dean Braden","122.352","566","566","565"
"West","EB-13930","Eric Barreto","122.22","567","567","566"
"West","RB-19645","Robert Barroso","116.436","568","568","567"
"West","NC-18415","Nathan Cano","115.44","569","569","568"
"West","NG-18430","Nathan Gelder","114.37","570","570","569"
"West","GT-14755","Guy Thornton","113.524","571","571","570"
"West","DF-13135","David Flashing","110.098","572","572","571"
"West","DD-13570","Dorothy Dickinson","109.62","573","573","572"
"West","LL-16840","Lauren Leatherbury","109.034","574","574","573"
